Data Source,Data Author,Date Posted,Job Title,Company Name,Location,Salary,Job Description,search_keyword,City,Country,Region,salary_currency,salary_min,salary_max,salary_period,salary_source,salary_standardized,median_annual_salary_gbp
Glassdoor,Tom,,Trainer – Artificial Intelligence,Zenith People LTD,"Hebburn, England",£29K - £54K(Glassdoor Est.),"Zenith Training is the fast-growing learning and development division of Zenith People. We work across various sectors, integrating strategic thinking with innovative training to help businesses deliver their strategy and future growth across the North East. As an Ofsted Rated Good provider and ISO 9001:2015 certified organisation, we’re committed to maintaining the highest standards of quality and continuous improvement in everything we do. We’re a growing business, and we’re always looking to bring like-minded, talented individuals on board to support the achievement of our business objectives. So if you feel that we sound like the type of business you can see yourself working in and think that you have something to bring to our table, please get in touch – we’d love to hear from you!Zenith People are looking to recruit an experienced Trainer - Artificial Intelligence. This role is responsible for developing and delivering innovative AI training programmes, with a focus on embedding AI technologies like Microsoft 365 Copilot into organisational processes through structured skills bootcamp and apprenticeship delivery models. The Trainer will support digital transformation by upskilling individuals to become in-house digital enablers, combining technical expertise with change management, risk mitigation, ethical AI use, and prompt engineering skills.The role includes delivering a blend of face-to-face workshops, online training, hands-on labs, and ongoing consultancy-style support aligned to apprenticeship standards.Role responsibilities and requirements:· Design and deliver comprehensive AI training programmes, including high-level Microsoft 365 Copilot leadership workshops and wider AI integration pathways.·Create and maintainhigh-quality training materials such as presentations, user guides, integration roadmaps, and case study-based labs.· Lead interactive workshops and training sessions to educate learners on AI concepts, tools, and best practices.·Support learnersacross an extended transformation journey, guiding them through real-world activities such as Copilot deployment, semantic indexing, data governance, and AI workflow automation.· Coach staff in critical skills such as prompt engineering, AI risk mitigation, ethical considerations, and change leadership to ensure responsible, scalable adoption.· Align learning delivery with organisational needs, helping teams to build AI adoption roadmaps, configure Microsoft 365 Copilot, and extend functionality using Power Platform and Azure AI.· Work collaboratively with employers and business leaders to ensure training solutions meet real business challenges and deliver measurable outcomes.· To support the achievement of contractual targets for learner retention and success rates.· Monitor learner progress to ensure learning continues and learners achieve in a timely manner.· Seek feedback from learners on learning support materials to review and improve the service and learning experience.· Ensure systems and processes are followed and are in line with contractual deadlines.· Deliver outcomes in line with current KPI’s and business performance targets.· Administrating and completing paperwork associated with programme delivery within required timescales.· Promote and monitor equality and diversity in all aspects of the role and record issues that may arise.· Hold a Level 3 teaching qualification or above or work towards achieving a L3 Teaching qualification.· Have practical experience in AI, machine learning, or data science, including hands-on experience with AI tools, frameworks, and technologies.· Be proficient in Microsoft Offices packages, including Word, Excel, and PowerPoint.· Have strong organisation and administrative skills.· Have excellent written and verbal communication skills.· Experience of unsupervised working and using own initiative.· Be able to show an understanding of different learning styles and how to differentiate through various teaching methods.· Able to motivate self and learners.· Able to plan and deliver imaginative and motivational sessions with a clear focus on the needs of the individual learner.· A willingness to work flexible hours and locations as required.· To consistently demonstrate desired company behaviours and standards.· Be flexible, committed & enthusiastic.· Keeping workplace safe and tidy.· Full, clean driving licence and use of a vehicle must be flexible with travel. (Business insurance is compulsory)· To believe in and demonstrate company values and team charter behaviours.Benefits of working with ZenithEnhanced holiday packageGreat working environmentFree parkingPension salary sacrificeCycle to work schemeExtra pension contributions once pass probation1 day a week to work from home (not in probation)Social gatherings 4x a yearDIS 4x salaryTraining & DevelopmentEAP (Employee Assistance Program) which also has a well being appBirthday offJob Types: Full-time, PermanentSchedule:Monday to FridayWork Location: In personReference ID: Trainer - AI",business-intelligence,Hebburn,England,North East England,GBP,29000,54000,annual,Glassdoor Est.,"GBP 29,000 - 54,000 (annual)",41500
Glassdoor,Tom,,Technical Data Analyst,Bluetownonline,"Farnborough, Hampshire, South East England, England",£27K - £56K(Glassdoor Est.),"Job Title:Technical Data AnalystLocation:Hybrid (2-3 days per week in office - Farnborough)Salary:CompetitiveWorking Hours:Full TimeKey Responsibilities:Assessment of data workflows & interfaces status quo, comparing them vs industry best practices & automating ETL processes where feasible. Core development skillsets are required, with particular focus on SQL, Microsoft SQL, Integration Services & Python.Development & reporting services for business-critical daily, weekly & monthly performance management figures. Completeness & accuracy a must.Ability to work on own initiative without direct supervision with a high commitment for delivery and quality.Project co-ordination with key stakeholders to ensure communication & transparency. Establishment of regular alignment meetings.Proposal of improvements for interface ecosystem standardization & database processes optimisation. Document all business requirements for a successful interface ecosystem maintenance & improvement.Previous experience of cloud data migration or Kafka event store/streaming technology would be a nice to have for future implementations.About you:Professional experience:Ideal candidate would have experience in:Data & complex process analysis using SQLPython programming for automationBusiness intelligence implementation i.e. PowerBI & Amazon QuickSightProcess automation i.e. PythonEducation:Bachelor degree in STEM or related preferredLanguage skills:English (native level C2)Benefits:Competitive SalaryBonus incentive25 days annual leave (plus Bank Holidays)Pension PlanPrivate InsuranceCash back health care schemePotential to progress within the company, with global opportunities updated regularlyPlease click on theAPPLYbutton to send your CV and Cover Letter for this role.Candidates with the experience or relevant job titles of; Data Scientist, Data Solutions analyst, Business Insight Analyst, Data Insight Analyst, Data modelling, Statistician, and Data Modelling will be considered for this role.",data-analyst,Farnborough,England,South East England,GBP,27000,56000,annual,Glassdoor Est.,"GBP 27,000 - 56,000 (annual)",41500
Glassdoor,Tom,,Customer Insight Analyst,Pharmacy2U,"Leeds, England",£38K - £45K(Employer Est.),"Role: Customer Insight AnalystLocation: Leeds, LS15 (with hybrid working after completion of training)Salary: £38,000 - £45,000 per annum DOE, plus up to a 10% annual bonus and extensive benefitsContract type: PermanentEmployment type: Full timeWorking hours: Monday – Friday 37.5 hours, with core hours operating from 9.30am-4pmDo you want to work for the nation’s largest online pharmacy ensuring excellence for all our patients? We’re a market leader in the pharmacy world, with 25 years’ experience, helping over 1.4 million patients in England manage their NHS prescriptions from request through to delivery.We’re looking for a commercially minded analyst with strong SQL and Tableau skills, and proven experience turning data into meaningful insight for marketing, growth, or customer strategy teams. You’ll play a central role in translating customer data into actionable marketing and commercial strategies—supporting campaign targeting, customer segmentation, and insight-driven decision-making across the business.What’s in it for you?Occupational sick payEnhanced maternity and paternity payContributory pensionDiscounted insurance (Aviva)Employee discount siteDiscounted gyms (via our blue light card and benefits schemes)Employee assistance programmeIn-house mental health supportFree onsite parkingHealth and wellbeing initiativesSocial events throughout the yearCycle to work schemeGreen car scheme*(subject to minimum earnings)Registration fees paid (GPhC, NMC, CIPD etc)Long service bonusRefer a friend bonusBlue light cardHybrid workingCommitment to CPD/training25 days annual leave increasing with serviceAnnual leave buy and sell schemeDiscounts & Exclusive offers at The Springs, Leeds25% Discount & health & beauty purchases25% Discount on Pharmacy2U Private Online Doctor ServicesWhat you’ll be doing?Deliver actionable insight to support customer acquisition, retention, and growth strategiesBuild and maintain a scalable Single Customer View (SCV) integrating CRM, transaction, and engagement dataDevelop segmentation models based on lifecycle, engagement, and behaviourAnalyse campaign performance and customer behaviour to guide marketing decisionsCreate dashboards and reports in Tableau that clearly communicate insights to non-technical stakeholdersPartner with marketing and commercial teams to optimise campaign performanceEnsure data quality and governance best practices are appliedStay up to date on trends in customer analytics, eCommerce, and digital healthWho are we looking for?Expertise in Google Analytics, BigQuery, Tableau, SQL, GA4 and other data visualization and reporting toolsKnowledge of churn, retention or cross-sell modellingExperience with python or other scripting languageBackground in healthcare, eCommerce or subscription businessesExperience delivering insight for marketing or customer growth teamsSkilled at presenting insights to stakeholders across business functionsStrong data storytelling and commercial thinkingWhat happens next?Please click apply and if we think you are a good match, we will be in touch to arrange an interview.Applicants must prove they have the right to live in the UK.All successful applicants will be required to undergo a DBS check.Unsolicited agency applications will be treated as a gift#INDLP",data-analyst,Leeds,England,Yorkshire and the Humber,GBP,38000,45000,annual,Employer Est.,"GBP 38,000 - 45,000 (annual)",41500
Glassdoor,Tom,,Data Analyst,Suffolk GP Federation,"Felixstowe, England",£37K - £45K(Employer Est.),"We are looking for a Data Analyst to help provide our teams with useful business data.What is the role?We are bringing our data intelligence function ‘in house’ and are looking for specialists and enthusiasts to support the development of a brand-new team.You will be working with data from clinical and other systems to support the design, development and production of all reporting for the organisation.The role will contribute to the development of reports and dashboards and will support the delivery of valid, consistent, accurate and timely data across all services and the Federation as a whole.You’ll join our IM&T Department within our Central TeamWe are a not-for-profit, community interest company and our main purpose is to support Primary Care across Suffolk, including support with working collaboratively and at scale. We also deliver a portfolio of NHS services across Suffolk and North East Essex, including Podiatry, Ultrasound, Diabetes, as well as Urgent Care Services including the Out of Hours face-to-face Service in Suffolk.Is it for me?We will work alongside the successful candidate to ensure they are sufficiently inducted and trained; there will be regular constructive supervision in place. It is important to us that you feel safe and supported in the role.You’ll need to have previous experience of working in data analysis or have a relevant degree.You will have an understanding and awareness of NHS data standards and statutory information requirementsAdvanced analytical skills, excellent problem-solving skills and good communication skills are necessary.Contract type: Full time permanent, Site basedWhat we can offer you:A strong ethos of flexible working, to help us maintain (or reclaim) that work/life balance.Innovative teams who strive in forward thinking, with a voice that is heard.A visible and supportive management team, with operational support that ‘get it’Excellent IT teams & support giving us first class equipment and ‘no wait’ responsesA commitment to personal development, training, and leadership opportunities, with service-managed training budgetsCycle to work schemeDeath in service coverCompetitive salaries with annual benchmarking27 days holiday (plus bank holidays) on starting, rising to 29 days (plus bank holidays) after 5 years’ serviceBlue light card employer – Access to the discount service with thousands of discounts online and on the high street.Disclosure and Barring Service CheckThis post is subject to the Rehabilitation of Offenders Act (Exceptions Order) 1975, and as such it will be necessary for a submission for Disclosure to be made to the Disclosure and Barring Service (formerly known as CRB) to check for any previous criminal convictions.Job Types: Full-time, PermanentPay: £37,338.00-£44,962.00 per yearBenefits:Cycle to work schemeFree flu jabsFree parkingOn-site parkingSick paySchedule:Day shiftMonday to FridayWork Location: In personReference ID: 27840",business-analyst,Felixstowe,England,East of England,GBP,37000,45000,annual,Employer Est.,"GBP 37,000 - 45,000 (annual)",41000
Glassdoor,Tom,,Data Analyst,FCC Environment,"London, England",£35K - £47K(Employer Est.),"Are you looking for the right role for you? Then look no further...Data AnalystSalary– £34,520 - £47,466 per annumHours– 37.5 hours per weekLocation– Waltham Forest, E10 7AS (Hybrid)As a Data Analyst at FCC Environment, you will play a vital role in capturing, analysing and optimising operational data across services. You’ll work closely with internal teams and clients to drive efficiency, improve performance and implement innovative solutions.This vacancy is for a full-time position, working over 5 days.Our promise to you- Competitive salary- 25 days' annual leave (full-time working) plus Bank Holidays- Pension scheme- On-the-job training and progression- Recognition scheme- Refer a friend- Flexible benefits including high street savings, cycle to work scheme and Gymflex membership, holiday purchase and many more (where applicable)- Access to an Employee Assistance ProgrammeWhat will you be doing?- Collecting and analysing operational data (e.g. tonnages, deployment, overtime, kilometres) to propose actionable improvements- Monitoring daily service deployment and collaborating with managers- Developing templates for services and cost tracking- Accruing for P&L, focusing on overtime, fuel and agency costs- Liaising with clients to exchange operational data and maintain efficiency- Supporting technical assessments and implementation with client departments- Proposing and supporting process optimisations and new technologies- Analysing and challenging client-imposed deductions- Implementing instructions from the Head Office- Drafting reports to provide insights on operational performanceWhat are we looking for?- Strong analytical skills with the ability to interpret complex data sets- Advanced Excel skills and proficiency in data analysis tools- Excellent communication and interpersonal skills- Ability to work collaboratively across teams and with clients- A proactive mindset focused on efficiency and continuous improvementAbout UsWe are FCC Environment, one of the UK’s leading waste and resource management companies. Our goal is to reduce landfill use by transforming waste into valuable resources. With over 200 facilities and around 4,200 employees across England, Scotland and Wales, we are ready to meet the UK’s waste management and energy recovery needs.We are an equal opportunities employer, committed to diversity and providing equal employment opportunities to all.How to applySo, if you want to advance your career as a Data Analyst, please apply via the button shown.Job Types: Full-time, PermanentPay: £34,520.00-£47,466.00 per yearWork Location: In personReference ID: FCC-2289",data-analyst,London,England,London,GBP,35000,47000,annual,Employer Est.,"GBP 35,000 - 47,000 (annual)",41000
Glassdoor,Tom,,Business Intelligence Analyst,The University of Manchester,"Manchester, England",£37K - £45K(Employer provided),"Overall Purpose of the Job:This a new role working within the Research Strategy Team at University of Manchester. The Research Strategy Team supports the ongoing development and implementation of our research strategy, with this role helping to strengthen our analytical capability to understand research performance and facilitate strategic decision-making.This role will also work very closely with the central Business Intelligence team within the Directorate of Planning acting as a direct link between the two teams to undertake and develop shared solutions.The role-holder will also be a member of the university-wide Data Analyst Network, working with colleagues to develop and understand best practices and sharing knowledge and skills.The ideal candidate will have a strong commitment to self-development and continuous learning, demonstrating a proactive approach to horizon scanning further their knowledge whilst staying current with industry news, trends and best-practices.Application:Please ensure you complete the Supporting Statement included in the application form. This is key and used to assess candidates against the criteria for the role, applications without a supporting statement will not be reviewed.What you will get in return:Fantastic market leading Pension schemeExcellent employee health and wellbeing services including an Employee Assistance ProgrammeExceptional starting annual leave entitlement, plus bank holidaysAdditional paid closure over the Christmas periodLocal and national discounts at a range of major retailersAs an equal opportunities employer we support an inclusive working environment and welcome applicants from all sections of the community regardless of age, disability, ethnicity, gender, gender expression, religion or belief, sex, sexual orientation and transgender status. All appointments are made on merit.Our University is positive about flexible working you can find out more hereHybrid working arrangements may be considered.Please note that we are unable to respond to enquiries, accept CVs or applications from Recruitment Agencies.Any CV’s submitted by a recruitment agency will be considered a gift.Enquiries about the vacancy, shortlisting and interviews:Name: Liam HassettEmail: liam.hassett@manchester.ac.ukGeneral enquiries:Email: People.recruitment@manchester.ac.ukTechnical support:https://jobseekersupport.jobtrain.co.uk/support/homeThis vacancy will close for applications at midnight on the closing date.Please see the link below for the Further Particulars document which contains the person specification criteria.",business-intelligence,Manchester,England,North West England,GBP,37000,45000,annual,,"GBP 37,000 - 45,000 (annual)",41000
Glassdoor,Tom,,Management Accountant and Business Analyst,Peacocks,"Carlisle, England",£32K - £50K(Glassdoor Est.),"Here at the Edinburgh Woollen Mill we have a fantastic opportunity for a Management Accountant and Business Analyst to join our team in our Head Office in Carlisle.PleasJob Types: Full-time, PermanentBenefits:Company pensionEmployee discountStore discountSchedule:Monday to FridayNo weekendsWork Location: In person",business-analyst,Carlisle,England,North West England,GBP,32000,50000,annual,Glassdoor Est.,"GBP 32,000 - 50,000 (annual)",41000
Glassdoor,Tom,,Associate Director - Environmental Consultant – International ESIA,AtkinsRéalis,"Epsom, England",£38K - £44K(Glassdoor Est.),"Do you have the drive and technical capability to work with us as an Associate Director or Associate in Planning and Environmental Consent team, delivering the future of AtkinsRéalis ’ environmental international service offerings and capability? You can join a respected technical team and help maintain and grow our reputation for innovation and award-winning technical excellence, while working collaboratively to both win and deliver work across our extensive client portfolio. We have a deep-rooted passion for protecting natural capital and supporting our clients in meeting pressing challenges including climate change and biodiversity loss, and this is an exceptionally exciting time for you to join us.Our company:AtkinsRéalis business is one of the world’s most respected design, engineering, and project management consultancies, with over 50,000 employees worldwide. At AtkinsRéalis , we offer more than just a job. We offer an opportunity to make a difference and shape the world to benefit future generations and the natural environment. Our friendly, collaborative, and supportive working environment is a great space to further develop your technical skills, build your career, and work with great people with a shared purpose.Our team:You will be joining our growing Planning and Environmental Consent team, part of our exciting and inclusive Environment practice. The role will sit within our Environmental Assessment and Management group, with the opportunity to work across multiple sectors and with our other businesses prevalently internationally, in Middle East, Europe Africa, Asia. We develop and use state of the art approaches and our innovative in-house tools to support our clients providing environmental and social impact assessments (ESIA), due diligences (ESDD), and management systems (ESMS), BAT assessments, environmental/sustainability risk assessments, supporting stakeholder consultation, and alternatives appraisal. You will work in multi-disciplinary and multi-national team, working for a broad range of public and private clients.Our team offers a unique blend of skills, comprising experts in environmental and social sciences, environmental economics, and spatial analysis, with an ambitious strategy for continuous innovation and expanding our capability. We enjoy working collaboratively with our colleagues across the company to deliver projects that bring about real change, drawing on experts from specialist teams such as biodiversity and air quality to deliver our work.We work for a broad spectrum of clients across the UK and overseas, including central and local government, International Financial Institutions, utilities, regulators, the water industry, private estates, developers, and NGOs.Role location: Epsom, London (hybrid).What we’re looking for:We are seeking an enthusiastic and ambitious individual to join our Planning and Environmental Consent team, contributing to a wide range of projects across the Environment business, including in water management, climate adaptation, sustainable finance, nature-based carbon removals, habitat restoration, environmental planning, and designing future-ready cities. You will have the opportunity to work alongside award-winning national experts in natural capital, biodiversity net gain and nature-based solutions.Our current vacancy is for a Associate Director or Associate position in Epsom, London, Bristol, Oxford, and Birmingham, although consideration will be given to exceptional candidates in other locations.Responsibilities:You will play a pivotal and leading role in securing and delivering AtkinsRéalis ’ international environmental services, managing multi-disciplinary teams. Responsibilities will include:Champion high standards of environmental performance within multidisciplinary engineering projects, influencing project development and delivering optimal environmental outcomes.Identify, develop, and pursue new business and marketing opportunities including leading or supporting on tenders and framework bids and develop new areas of business for the team.Develop client network and collaborate with colleagues across AtkinsRéalis to generate opportunities to provide environmental services and win work.Manage project inputs from a range of disciplines working across AtkinsRéalis and our wider consultant network and manage client communication, reporting and stakeholder engagement.Develop and maintain relationships across the organisation to ensure we position ourselves well within the market, assemble technically excellent project teams and deliver high quality quantitative analysis and written work.The Individual:You will be an Environmental Engineer, Scientist or Economist, preferably chartered, who has demonstrable experience in providing ESIA, ESDD according to international standards (e.g., IFC Performance Standards, EBRD Performance Requirements) to International Financing Institutions and the private sectors. Some experience of multi-disciplinary project delivery is desirable, as environmental economics will often be an input into a wider project.You will be self-motivated, flexible, and enthusiastic, as well as having:Technical expertise in a broad range of environment and social matters, sustainable development, and management systems.Relevant experience in understating and addressing environmental and social risks and impacts of infrastructure projects e.g., the transport infrastructure, urban development, energy, and extractive sectors in line with the level of the roleLeader, key expert, or project manager on international ESIA and ESDD according to international standards.Understanding clients’ needs and balancing them with lenders, regulatory, and stakeholder requirements and local context, to successfully obtain planning/financing.International Development and Cooperation experience and strong organisational skills, an ability to work on multiple projects simultaneously and to deadlines.Why work for AtkinsRéalis?We're ranked as one of LinkedIn's Top 25 Companies, where UK professionals want to work and stay once, they join. We've also made the Times Top 50 employers for women.Our Infrastructure team uses innovation, new approaches and the power of data to help our clients deliver end-to-end projects and programmes for essential future infrastructure. And as the work becomes ever more complex, our employees continue to challenge the status quo.We're committed to engineering better for people and our planet, from our global Engineering Net-Zero programme to creating social value through EDAROTH community housing. We're proud of our active employee networks creating awareness and allyship for our under-represented groups. Not to mention programmes supporting communities outside AtkinsRéalis, including schools, charities, ex-forces and professionals returning after career breaks.Security clearance:This role may require security clearance and offers of employment will be dependent on obtaining the relevant level of clearance. If this is necessary, it will be discussed with you at interview. The vetting process is delivered by United Kingdom Security Vetting (UKSV) and may require candidates to provide proof of residency in the UK of 5 years or longer. If applying to this role please do not make reference to (in conversation) or include in your application or CV, details of any current or previously held security clearance.We are committed to promoting a diverse and inclusive community - a place where we can all be ourselves, thrive and develop. To help embed inclusion for all, from day one, we offer a range of family friendly, inclusive employment policies, flexible working arrangements and employee networks to support staff from different backgrounds. As an Equal Opportunities Employer, we value applications from all backgrounds, cultures and ability.#EnviroJobs #PECCJobs #LI-INFRASTRUCTURE | #LI-UK",economist,Epsom,England,South East England,GBP,38000,44000,annual,Glassdoor Est.,"GBP 38,000 - 44,000 (annual)",41000
Glassdoor,Tom,,Business Analyst,University of York,United Kingdom,£37K - £45K(Employer Est.),"Business AnalystWe’re looking for two Business Analysts to join our software delivery teams within IT Services, where they will contribute to the development and delivery of innovative IT solutions that underpin the University's outstanding teaching, learning, world-class research, and daily operations.We are looking for candidates who are able to apply business analysis techniques to support the software development lifecycle. You will work closely with a diverse range of stakeholders across the University, understanding the challenges and opportunities they face, eliciting requirements and contributing to the design and implementation of effective and valuable software solutions.If you are passionate about solving problems, collaborating across business and technical teams, and delivering value to our staff and students, we would like to hear from you.Software Delivery at the University of YorkWe have five agile software delivery teams that each develop and maintain a portfolio of products, aligned to different strategic areas of the University. Each team consists of a Product Owner, a Business Analyst, a Development Team Leader, a Senior Developer and multiple developers.Our current vacancies are in our Corporate Services and Teaching and Learning teams.The Corporate Servicesteam delivers integrations between key business areas such as HR systems and finance systems. In addition, we have some user facing software applications that enable the day-to-day business function of the University.The Teaching and Learning team supports the design and delivery of programmes and modules at the University. Their portfolio consists of both data integrations and user facing software applications, includingintegrations with the Virtual Learning Environmentthe Module Catalogue, which allows staff to design and maintain module informationOptional Modules, which allows students to specify which modules they would like to takeWhat we’re looking forExperience/ knowledge of Business Analysis practice, process and techniques (formal or informal) in a current or previous positionKnowledge of agile product development practicesKnowledge of the software development lifecycleConfidence in navigating stakeholders and complex challenges with dedication, passion and an agile mindset.Please see the attached job description for the full person specification; we ask that you cover all of these in your CV & covering letter. Not sure you meet all the criteria? Let us decide! Research shows that women and members of other under-represented groups tend to not apply to jobs when they think they may not meet every qualification, when, in fact, they often do!You may or may not already be working as a Business Analyst, but if you're motivated to learn and have transferable skills you can bring to the role, we'd love to hear from you.BenefitsAs well as the advertised salary and market supplement we offer a range of excellent benefits including:30 Days annual leave (38 days with bank holidays)We offer a flexitime scheme, providing flexibility with start and finish times, and provision to take 3 additional flexi-leave days in a quarter.We offer family friendly, flexible working arrangements, with forums and inclusive facilities to support our staff.Up to 2 volunteering days per year (pro-rata) as part of the Staff Volunteering SchemeStaff training and development coursesHybrid working - the role is expected to work flexibly, with work onsite as requiredExcellent pension (with a significant defined benefit element and a very generous employer contribution)The above are a selection of benefits available to members of staff at the University. See our employee benefits page for the full package of optional benefits and special offers.Commitment to Equality, Diversity, and Inclusion:The University of York offers flexible working patterns and a number of family friendly initiatives. As a Department we are proud to foster a supportive culture that helps staff contribute fully, flourish and excel, to reach their full potential. We embrace equality, diversity and inclusion in all our departmental activities.Ready to apply?For informal enquiries, please contact either Emma Lyons at emma.lyons@york.ac.uk (Product Owner, Corporate Services team) or Claire Evans at claire.evans2@york.ac.uk (Product Owner, Teaching and Learning team)Interview date: In person, 24-25th JuneThe salary threshold for Skilled Worker sponsorship is very high and we may not be able to offer sponsorship for this role, however sponsorship may be possible for candidates continuously sponsored since April 2024. We are committed to supporting our international talent and can assist successful candidates to navigate the work permission process.The University strives to be diverse and inclusive – a place where we can ALL be ourselves.We particularly encourage applications from people who identify as Black, Asian or from a Minority Ethnic background, who are underrepresented at the University.We offer family friendly, flexible working arrangements, with forums and inclusive facilities to support our staff. #EqualityatYork",business-analyst,United Kingdom,United Kingdom,,GBP,37000,45000,annual,Employer Est.,"GBP 37,000 - 45,000 (annual)",41000
Glassdoor,Tom,,Fleet Accountant / Data Analyst,Fleets International Enterprises GmbH,"Birmingham, England",£25K - £56K(Glassdoor Est.),"Fleets International Enterprises is an independent fleet and mobility management service provider, which is headquartered in Germany and supported by offices globally. We serve customers in optimizing their Fleet strategies at every stage – from acquisition and financing to contract management and payment solutions, in providing an extensive range of fleet and mobility services that stretch the total fleet and employee life cycle. These services, together with our distinguished solutions, technologies and consulting, we drive our customers to realize exceptional results.For this specific role, we are seeking for colleagues who can support our Accounting Team to gather, analyze and upload all kind of fleet reporting for our European customers.Data Analyst Responsibilities:Managing master data, including creation, updates, and deletion.Provide quality assurance of imported data, working with quality assurance analyst if necessaryProcessing confidential data and information according to guidelinesHelping develop reports and analysisManaging and designing the reporting environment, including data sources, security, and metadataSupporting the data warehouse in identifying and revising reporting requirements.Supporting initiatives for data integrity and normalizationGenerating reports from single or multiple systemsTroubleshooting the reporting database environment and reportsEvaluating changes and updates to source production systems.Providing technical expertise on data storage structures and data cleaningData Analyst RequirementsBachelor’s degree from an accredited university or college in computer science.Work experience as a data analyst or in related field.Ability to work with stakeholders to assess potential risks.Ability to analyze existing tools and databases and provide software solution recommendations.Ability to translate business requirements into non-technical, lay terms.High-level experience in methodologies and processes for managing large scale databases.Demonstrated experience in handling large data sets and relational databases.Understanding of addressing and metadata standardsHigh-level written and verbal communication skillsTherefore you will get:An adequate salaryDetailed training sessions in UK as well as in the headquarter in GermanyVery positive work environmentAccess to a global acting companyCareer opportunitiesGreat colleagues all over the worldJob Types: Full-time, PermanentBenefits:Company eventsCompany pensionEmployee mentoring programmeWork from homeSchedule:Monday to FridayEducation:Certificate of Higher Education (preferred)Experience:Data analysis skills: 2 years (preferred)Microsoft Office: 2 years (required)Accounting: 2 years (required)Work Location: Hybrid remote in Birmingham, West MidlandsExpected start date: 01/06/2025",business-analyst,Birmingham,England,West Midlands,GBP,25000,56000,annual,Glassdoor Est.,"GBP 25,000 - 56,000 (annual)",40500
